name;probability
org.jfree.chart.annotations.XYBoxAnnotationTest.testSerialization();0.1929
org.jfree.chart.axis.DateAxisTest.testPreviousStandardDateDayA();0.4442
org.jfree.data.time.ohlc.OHLCItemTest.testSerialization();0.1929
org.jfree.chart.axis.NumberAxisTest.testHashCode();0.0626
org.jfree.data.RangeTest.testConstrain();0.1429
org.jfree.data.xy.XYIntervalTest.testCloning();0.0234
org.jfree.data.time.HourTest.testGetLastMillisecondWithTimeZone();0.3740
org.jfree.chart.JFreeChartTest.testEquals();0.5143
org.jfree.chart.plot.PolarPlotTest.testGetLegendItems2();0.2571
org.jfree.chart.renderer.xy.XYBarRendererTest.testCloning();0.0234
org.jfree.chart.renderer.category.DefaultCategoryItemRendererTest.testSerialization();0.1929
org.jfree.data.time.YearTest.testNotCloneable();0.1322
org.jfree.chart.entity.FlowEntityTest.testSerialization();0.1929
org.jfree.chart.labels.StandardCategoryToolTipGeneratorTest.testSerialization();0.1929
org.jfree.chart.renderer.category.AbstractCategoryItemRendererTest.testCloning_LegendItemToolTipGenerator();0.2338
org.jfree.data.statistics.BoxAndWhiskerCalculatorTest.testCalculateQ3();0.2571
org.jfree.data.xy.XYSeriesTest.testAddOrUpdate3();0.3506
